label,total_tweets,TTIM,TTISD,TTM,TTSD,avg_tweet_size,avg_hashtag_count,retweeted_to_total_tweets,url_ratio,mentions_ratio,retweet_per_tweet,favourites_per_tweet
1.0,1259.0,0.9168281429264845,6.854499597625669,20.60683081810961,3.4443294117052385,0.056393963463065924,0.007148530579825258,0.0023828435266084196,0.9912629070691025,0.015091342335186657,0.0,0.0
1.0,770.0,1.5538659361471867,10.643236673631604,30.051948051948052,6.293191812046614,0.03636363636363636,0.0,0.0,0.6233766233766234,0.12077922077922078,0.0,0.0
1.0,1100.0,0.8380869212962957,1.6001269726105452,25.907272727272726,7.5566458951488995,0.12454545454545454,0.07090909090909091,0.0036363636363636364,0.8463636363636363,0.06636363636363636,0.0,0.0
1.0,3200.0,0.0811192382812513,0.3345250776097657,26.62375,6.946286647354596,0.0190625,0.0009375,0.0,0.9928125,0.00125,0.0,0.0
1.0,3199.0,0.2808165058814682,1.38975974953978,20.715223507346046,6.944044700969756,0.021256642700844014,0.0665833072835261,0.13160362613316662,0.9940606439512347,0.13785557986870897,0.0,0.0
1.0,2467.0,0.36020470206728833,3.447010577640732,22.823672476692337,7.408378795403006,0.04823672476692339,0.032833400891771385,0.0012160518848804217,0.8933927847588163,0.17713822456424808,0.0,0.0
1.0,347.0,2.3519626227452215,4.749312608360167,17.469740634005763,6.909768493409074,0.04899135446685879,0.484149855907781,0.025936599423631124,0.9481268011527377,0.3371757925072046,0.0,0.0
1.0,562.0,0.8378164953209449,3.6731930222300697,32.071174377224196,6.12707351366879,0.21708185053380782,0.04804270462633452,0.0,0.9377224199288257,0.026690391459074734,0.0,0.0
1.0,24.0,18.16453607253086,37.807709486800945,33.25,6.714940471211557,0.25,0.25,0.041666666666666664,0.9583333333333334,0.08333333333333333,0.0,0.0
1.0,2511.0,0.2384328537767158,0.25800858291623024,23.85025886101155,6.492559261567136,0.025487853444842692,0.07964954201513341,0.051772202309836715,0.9048187972919156,1.150935882118678,0.0,0.0
1.0,9.0,26.643344907407407,29.703765068669256,24.0,4.392506988845757,15.222222222222221,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
1.0,66.0,4.103844346240181,17.487767186714137,25.060606060606062,4.035036240819105,1.878787878787879,0.045454545454545456,0.0,0.803030303030303,0.045454545454545456,0.0,0.0
1.0,10.0,15.74704513888889,29.8923874758268,33.0,4.925764701519637,11.4,0.3,0.0,0.8,0.1,0.0,0.0
1.0,1694.0,0.3776265564191696,1.3423217632944529,22.25029515938607,7.565147375001665,0.07319952774498228,0.30991735537190085,0.0023612750885478157,0.8288075560802833,0.09208972845336481,0.0,0.0
1.0,1336.0,0.21622878375194057,2.097681413395309,25.59131736526946,7.143143307310004,0.11152694610778444,0.1062874251497006,0.2088323353293413,0.7282934131736527,0.5104790419161677,0.0,0.0
1.0,465.0,1.0233657905217035,4.405055921947221,23.67311827956989,7.226845434158813,0.15053763440860216,0.03870967741935484,0.02795698924731183,0.8408602150537634,0.0967741935483871,0.0,0.0
1.0,31.0,11.02935035842294,29.66761408312551,36.0,2.862991671569341,3.935483870967742,0.3548387096774194,0.12903225806451613,0.6451612903225806,0.1935483870967742,0.0,0.0
1.0,10.0,10.225256944444444,9.291075031530358,30.4,2.2384204957490614,3.7,0.1,0.0,1.0,0.0,0.0,0.0
1.0,16.0,33.392976707175926,29.83414766476848,29.375,7.768578148645536,3.0,0.0,0.0,0.75,0.0625,0.0,0.0
1.0,164.0,3.3176555442637783,5.303735170501558,25.98780487804878,8.316004209282326,0.8414634146341463,0.012195121951219513,0.036585365853658534,0.3231707317073171,0.04878048780487805,0.0,0.0
1.0,3200.0,0.1255467158564816,0.5491669796169973,23.31,7.284908521776486,0.0346875,0.0025,0.0,0.9984375,0.0,0.0,0.0
1.0,70.0,0.8084006283068782,0.9676612013089325,15.771428571428572,8.022527377908464,1.8142857142857143,0.0,0.0,0.5285714285714286,0.05714285714285714,0.0,0.0
1.0,21.0,9.77962081128748,13.417079414425507,30.857142857142858,6.367382037145929,6.190476190476191,0.5714285714285714,0.0,1.0,0.0,0.0,0.0
1.0,669.0,0.819353218596025,2.590075499559205,32.14050822122571,5.978983143209065,0.04633781763826607,0.013452914798206279,0.0014947683109118087,0.9745889387144993,0.07623318385650224,0.0,0.0
1.0,12.0,27.180198688271602,53.05100184255368,21.5,8.984285798233927,9.25,0.0,0.08333333333333333,1.0,0.16666666666666666,0.0,0.0
1.0,464.0,0.8134486999121971,3.1437496595137095,19.129310344827587,6.511803297819106,0.2413793103448276,0.09698275862068965,0.0,1.0,0.10344827586206896,0.0,0.0
1.0,152.0,0.6873787768031187,0.8309644719473986,18.736842105263158,3.577864124043335,0.39473684210526316,1.4736842105263157,0.07236842105263158,0.9078947368421053,0.07236842105263158,0.0,0.0
