label,total_tweets,TTIM,TTISD,TTM,TTSD,avg_tweet_size,avg_hashtag_count,retweeted_to_total_tweets,url_ratio,mentions_ratio,retweet_per_tweet,favourites_per_tweet
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3220.0,0.0061892504888428,0.0260428519052392,29.12111801242236,6.375796537365306,0.0232919254658385,0.1475155279503105,0.3391304347826087,0.0975155279503105,0.825776397515528,2957.966149068323,0.396583850931677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3235.0,0.0182886434541187,0.0421300915139644,22.048840803709428,7.998242788699794,0.0272024729520865,0.2349304482225656,0.1993817619783616,0.1153013910355486,1.248840803709428,75.75455950540959,0.5335394126738795
0.0,3175.0,0.0397356189851269,0.1455854752779132,19.804094488188976,7.2439771191255184,0.0148031496062992,0.3874015748031496,0.8818897637795275,0.0869291338582677,1.03496062992126,14992.739212598426,0.0636220472440944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3217.0,0.122615600427129,0.3166309009465697,32.729250854833694,4.242504912444128,0.0245570407211687,0.6568231271370842,0.1510724277276966,0.1762511656823127,0.5362138638483058,27.808517252098227,0.1311781162573826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3207.0,0.1908891032636933,0.247521175415503,22.206423448705955,8.251973608144587,0.0134081696289367,0.5275958840037418,0.222949797318366,0.2070470845026504,0.5902712815715622,70.04053632678516,0.760835671967571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3189.0,0.124994802736257,0.2357061578326882,29.77359673878959,5.219898184696872,0.0072122922546252,0.2163687676387582,0.2282847287550956,0.0765130134838507,0.9410473502665412,1158.2602696770148,0.1307619943555973
0.0,34.0,0.3226848447712419,0.6493337905322167,30.294117647058822,8.454027929649518,1.7058823529411764,0.7352941176470589,0.0294117647058823,0.0,0.1470588235294117,3.117647058823529,1.088235294117647
0.0,3066.0,0.089655854382595,0.1807200445700235,20.72667971298108,7.295725481967294,0.0238095238095238,0.0945857795172863,0.3264840182648402,0.0763209393346379,0.4670580560991519,1131.842791911285,0.144487932159165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3208.0,0.0474155936836149,0.0833681361222545,27.943266832917704,7.724734667737899,0.0121571072319201,0.0932044887780548,0.4077306733167082,0.1471321695760598,0.9816084788029924,858.6203241895262,0.1879675810473815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1178.0,0.2424256920863988,1.663769092809252,21.813242784380307,5.245702182044831,0.0797962648556876,0.0636672325976231,0.1171477079796264,0.032258064516129,0.4074702886247878,217.83446519524617,0.2606112054329372
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3166.0,0.2015092212395595,0.2336306001378134,29.80922299431459,5.649958594434592,0.0022109917877447,0.1816171825647504,0.5518003790271636,0.1888818698673404,0.8363866077068857,472.6380290587492,0.1645609602021478
0.0,3241.0,0.0043107265704458,0.0062156768153997,25.542116630669547,6.517802884577674,0.0320888614625115,0.042887997531626,0.0376427028694847,0.7503856834310398,0.0496760259179265,1.7241592101203331,0.0098734958346189
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3226.0,0.0282296904778305,0.0612535532784115,25.932424054556726,7.814016182159259,0.0080595164290142,0.1701797892126472,0.119962802231866,0.0852448853068815,0.5768753874767514,115.98109113453192,0.3397396156230626
0.0,54.0,19.17987311385459,69.47116842383069,23.074074074074076,7.910038488895721,0.7037037037037037,0.0555555555555555,0.0185185185185185,0.6296296296296297,0.2962962962962963,0.9444444444444444,0.037037037037037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
